"","Facility","Name","State","Date","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Pending","Staff.Pending","Residents.Negative","Staff.Negative","Residents.Quarantine","Staff.Quarantine","hifld_id","Count.ID","Resident.Population","Population_HIFLD","Population.Source"
"125","Prison","MERCER","Pennsylvania",2020-04-08,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"126","Prison","MUNCY","Pennsylvania",2020-04-08,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"127","Prison","PHOENIX","Pennsylvania",2020-04-08,"7","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"128","Prison","PINE GROVE","Pennsylvania",2020-04-08,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"129","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-08,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"130","Prison","RETREAT","Pennsylvania",2020-04-08,"0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"131","Prison","ROCKVIEW","Pennsylvania",2020-04-08,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"132","Prison","SMITHFIELD","Pennsylvania",2020-04-08,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"133","Prison","SOMERSET","Pennsylvania",2020-04-08,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"134","Prison","WAYMART","Pennsylvania",2020-04-08,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"135","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-09,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"136","Prison","ALBION","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"137","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"138","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"139","Prison","CAMP HILL","Pennsylvania",2020-04-09,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"140","Prison","CHESTER","Pennsylvania",2020-04-09,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"141","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"142","Prison","DALLAS","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"143","Prison","FAYETTE","Pennsylvania",2020-04-09,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"144","Prison","FOREST","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"145","Prison","FRACKVILLE","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"146","Prison","GREENE","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"147","Prison","HOUTZDALE","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
"148","Prison","HUNTINGDON","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000728,1010,NA,2208,"State COVID Dashboard/HIFLD Prison Dataset"
"149","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"150","Prison","MAHANOY","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"151","Prison","MERCER","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"152","Prison","MUNCY","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"153","Prison","PHOENIX","Pennsylvania",2020-04-09,"8","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"154","Prison","PINE GROVE","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"155","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"156","Prison","RETREAT","Pennsylvania",2020-04-09,"0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"157","Prison","ROCKVIEW","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"158","Prison","SMITHFIELD","Pennsylvania",2020-04-09,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"159","Prison","SOMERSET","Pennsylvania",2020-04-09,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"160","Prison","WAYMART","Pennsylvania",2020-04-09,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"161","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-10,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"162","Prison","ALBION","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"163","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"164","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"165","Prison","CAMP HILL","Pennsylvania",2020-04-10,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"166","Prison","CHESTER","Pennsylvania",2020-04-10,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"167","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"168","Prison","DALLAS","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"169","Prison","FAYETTE","Pennsylvania",2020-04-10,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"170","Prison","FOREST","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"171","Prison","FRACKVILLE","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"172","Prison","GREENE","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"173","Prison","HOUTZDALE","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
"174","Prison","HUNTINGDON","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000728,1010,NA,2208,"State COVID Dashboard/HIFLD Prison Dataset"
"175","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"176","Prison","MAHANOY","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"177","Prison","MERCER","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"178","Prison","MUNCY","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"179","Prison","PHOENIX","Pennsylvania",2020-04-10,"11","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"180","Prison","PINE GROVE","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"181","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"182","Prison","RETREAT","Pennsylvania",2020-04-10,"0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"183","Prison","ROCKVIEW","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"184","Prison","SMITHFIELD","Pennsylvania",2020-04-10,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"185","Prison","SOMERSET","Pennsylvania",2020-04-10,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"186","Prison","WAYMART","Pennsylvania",2020-04-10,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"187","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-11,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"188","Prison","ALBION","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"189","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"190","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"191","Prison","CAMP HILL","Pennsylvania",2020-04-11,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"192","Prison","CHESTER","Pennsylvania",2020-04-11,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"193","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"194","Prison","DALLAS","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"195","Prison","FAYETTE","Pennsylvania",2020-04-11,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"196","Prison","FOREST","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"197","Prison","FRACKVILLE","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"198","Prison","GREENE","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"199","Prison","HOUTZDALE","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
"200","Prison","HUNTINGDON","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000728,1010,NA,2208,"State COVID Dashboard/HIFLD Prison Dataset"
"201","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"202","Prison","MAHANOY","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"203","Prison","MERCER","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"204","Prison","MUNCY","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"205","Prison","PHOENIX","Pennsylvania",2020-04-11,"11","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"206","Prison","PINE GROVE","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"207","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"208","Prison","RETREAT","Pennsylvania",2020-04-11,"0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"209","Prison","ROCKVIEW","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"210","Prison","SMITHFIELD","Pennsylvania",2020-04-11,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"211","Prison","SOMERSET","Pennsylvania",2020-04-11,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"212","Prison","WAYMART","Pennsylvania",2020-04-11,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"213","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-12,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"214","Prison","ALBION","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"215","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"216","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"217","Prison","CAMP HILL","Pennsylvania",2020-04-12,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"218","Prison","CHESTER","Pennsylvania",2020-04-12,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"219","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"220","Prison","DALLAS","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"221","Prison","FAYETTE","Pennsylvania",2020-04-12,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"222","Prison","FOREST","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"223","Prison","FRACKVILLE","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"224","Prison","GREENE","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
"225","Prison","HOUTZDALE","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000721,1009,NA,2568,"State COVID Dashboard/HIFLD Prison Dataset"
"226","Prison","HUNTINGDON","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000728,1010,NA,2208,"State COVID Dashboard/HIFLD Prison Dataset"
"227","Prison","LAUREL HIGHLANDS","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003107,1011,NA,1576,"State COVID Dashboard/HIFLD Prison Dataset"
"228","Prison","MAHANOY","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003073,1012,NA,2363,"State COVID Dashboard/HIFLD Prison Dataset"
"229","Prison","MERCER","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003056,1013,NA,1480,"State COVID Dashboard/HIFLD Prison Dataset"
"230","Prison","MUNCY","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003054,1014,NA,1381,"State COVID Dashboard/HIFLD Prison Dataset"
"231","Prison","PHOENIX","Pennsylvania",2020-04-12,"11","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"232","Prison","PINE GROVE","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003077,1017,NA,1148,"State COVID Dashboard/HIFLD Prison Dataset"
"233","Prison","QUEHANNA BOOT CAMP","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001489,1018,NA,457,"State COVID Dashboard/HIFLD Prison Dataset"
"234","Prison","RETREAT","Pennsylvania",2020-04-12,"0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000719,1019,NA,1123,"State COVID Dashboard/HIFLD Prison Dataset"
"235","Prison","ROCKVIEW","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003062,1020,NA,2416,"State COVID Dashboard/HIFLD Prison Dataset"
"236","Prison","SMITHFIELD","Pennsylvania",2020-04-12,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003082,1021,NA,1346,"State COVID Dashboard/HIFLD Prison Dataset"
"237","Prison","SOMERSET","Pennsylvania",2020-04-12,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000737,1022,NA,2394,"State COVID Dashboard/HIFLD Prison Dataset"
"238","Prison","WAYMART","Pennsylvania",2020-04-12,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003047,1024,NA,1554,"State COVID Dashboard/HIFLD Prison Dataset"
"239","Prison","CENTRAL OFFICE","Pennsylvania",2020-04-13,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001,NA,NA,"State COVID Dashboard/HIFLD Prison Dataset"
"240","Prison","ALBION","Pennsylvania",2020-04-13,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000709,997,NA,2287,"State COVID Dashboard/HIFLD Prison Dataset"
"241","Prison","BENNER TOWNSHIP","Pennsylvania",2020-04-13,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10006363,998,NA,2111,"State COVID Dashboard/HIFLD Prison Dataset"
"242","Prison","CAMBRIDGE SPRINGS","Pennsylvania",2020-04-13,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003048,999,NA,1211,"State COVID Dashboard/HIFLD Prison Dataset"
"243","Prison","CAMP HILL","Pennsylvania",2020-04-13,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000733,1000,NA,3484,"State COVID Dashboard/HIFLD Prison Dataset"
"244","Prison","CHESTER","Pennsylvania",2020-04-13,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003117,1002,NA,1271,"State COVID Dashboard/HIFLD Prison Dataset"
"245","Prison","COAL TOWNSHIP","Pennsylvania",2020-04-13,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003064,1003,NA,2320,"State COVID Dashboard/HIFLD Prison Dataset"
"246","Prison","DALLAS","Pennsylvania",2020-04-13,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000718,1004,NA,2155,"State COVID Dashboard/HIFLD Prison Dataset"
"247","Prison","FAYETTE","Pennsylvania",2020-04-13,"0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003109,1005,NA,2195,"State COVID Dashboard/HIFLD Prison Dataset"
"248","Prison","FOREST","Pennsylvania",2020-04-13,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003052,1006,NA,2392,"State COVID Dashboard/HIFLD Prison Dataset"
"249","Prison","FRACKVILLE","Pennsylvania",2020-04-13,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003074,1007,NA,1229,"State COVID Dashboard/HIFLD Prison Dataset"
"250","Prison","GREENE","Pennsylvania",2020-04-13,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10003121,1008,NA,1695,"State COVID Dashboard/HIFLD Prison Dataset"
